# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.21
4                      16.42
8                      32.76
16                     65.58
32                    130.07
64                    256.55
128                   485.44
256                   963.27
