# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.21
4                      16.41
8                      32.83
16                     65.46
32                    130.17
64                    256.93
128                   484.96
256                   962.68
