# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.19
4                      16.37
8                      32.72
16                     65.58
32                    130.12
64                    256.76
128                   488.37
256                   968.42
