# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                      13.28        6641972.65
4                      27.67        6918462.59
8                      56.09        7010765.77
16                    109.82        6863975.86
32                    215.42        6731932.21
64                    435.42        6803384.96
128                   834.47        6519257.98
256                  1524.83        5956362.97
