# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       7.14        3567975.26
4                      14.28        3569336.46
8                      28.48        3560166.39
16                     57.25        3577987.13
32                    115.56        3611186.29
64                    228.55        3571069.99
128                   442.67        3458393.12
256                   862.80        3370302.24
