# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.30
4                      34.17
8                      68.34
16                    136.84
32                    272.27
64                    544.91
128                  1070.73
256                  1970.91
