# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.27
4                      34.16
8                      68.28
16                    136.64
32                    271.77
64                    544.30
128                  1064.04
256                  1969.04
