# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      10.89
4                      22.08
8                      44.23
16                     88.41
32                    176.92
64                    347.35
128                   679.73
256                  1355.39
