# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.62
4                      34.37
8                      68.65
16                    136.68
32                    273.59
64                    550.65
128                  1001.37
256                  1880.69
