# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                      16.69        8345442.04
4                      32.45        8111672.70
8                      65.59        8199150.24
16                    130.09        8130523.15
32                    259.79        8118588.05
64                    520.26        8129075.62
128                  1014.88        7928783.11
256                  1820.77        7112394.28
