# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.56
4                      34.23
8                      68.26
16                    136.82
32                    273.39
64                    548.08
128                   998.42
256                  1906.70
