# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.61
4                      34.24
8                      69.20
16                    136.40
32                    274.05
64                    550.52
128                  1000.87
256                  1922.96
