# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      10.90
4                      22.08
8                      44.16
16                     88.33
32                    176.82
64                    346.94
128                   680.83
256                  1359.36
