# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.73
4                      34.27
8                      68.89
16                    136.62
32                    276.71
64                    553.22
128                  1003.55
256                  1923.98
