# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.65
4                      34.47
8                      68.61
16                    136.27
32                    275.13
64                    552.52
128                  1007.21
256                  1826.33
