# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.60
4                      34.38
8                      68.58
16                    137.04
32                    275.53
64                    551.78
128                  1002.18
256                  1881.04
