# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.58
4                      34.39
8                      68.91
16                    136.96
32                    274.87
64                    551.17
128                  1000.37
256                  1794.08
