# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      10.88
4                      22.06
8                      44.15
16                     88.23
32                    176.40
64                    346.81
128                   679.26
256                  1354.66
