# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.56
4                      34.09
8                      66.82
16                    136.45
32                    272.93
64                    546.61
128                  1002.78
256                  1860.13
