# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       9.33        4664698.09
4                      18.86        4714005.85
8                      37.71        4713568.02
16                     76.40        4775287.04
32                    152.37        4761617.98
64                    293.79        4590480.92
128                   554.96        4335657.12
256                  1088.72        4252794.62
