# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      10.92
4                      22.06
8                      44.20
16                     88.27
32                    176.66
64                    347.03
128                   679.03
256                  1355.38
