# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      10.93
4                      22.18
8                      44.25
16                     88.48
32                    176.62
64                    346.97
128                   680.78
256                  1358.20
