# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      10.92
4                      22.09
8                      44.34
16                     88.77
32                    177.25
64                    347.53
128                   681.41
256                  1356.55
