# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      11.04
4                      22.14
8                      44.37
16                     88.64
32                    177.17
64                    347.46
128                   684.21
256                  1379.94
