# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      10.92
4                      22.12
8                      44.26
16                     88.66
32                    176.94
64                    347.46
128                   681.34
256                  1357.73
